Timestamp,Total Channels,Total Viewers,Top 25
2015-03-31T03:00:01-07:00,138,3193,[1591, 499, 152, 135, 121, 115, 86, 61, 61, 48, 37, 34, 31, 29, 22, 20, 18, 17, 14, 12, 11, 9, 8, 7, 5]
2015-03-31T04:00:01-07:00,151,3611,[1622, 610, 190, 153, 131, 109, 102, 81, 57, 52, 48, 44, 30, 30, 23, 23, 21, 20, 20, 18, 15, 15, 12, 9, 7]
2015-03-31T05:00:02-07:00,142,3774,[1752, 499, 219, 184, 186, 153, 99, 80, 69, 73, 58, 43, 45, 27, 22, 16, 19, 17, 15, 16, 12, 11, 6, 8, 6]
2015-03-31T06:00:02-07:00,155,4278,[1704, 510, 283, 262, 225, 119, 114, 76, 72, 64, 58, 52, 27, 25, 19, 15, 14, 13, 12, 10, 9, 9, 9, 8, 7]
2015-03-31T07:00:02-07:00,212,11750,[7236, 1120, 700, 479, 391, 319, 246, 134, 156, 127, 117, 100, 90, 72, 56, 42, 28, 20, 19, 19, 19, 18, 15, 13, 13]
2015-03-31T08:00:01-07:00,250,13467,[8263, 1415, 646, 565, 457, 276, 248, 151, 136, 105, 77, 65, 59, 58, 53, 31, 29, 23, 22, 20, 20, 20, 20, 19, 19]
2015-03-31T09:00:02-07:00,259,4428,[1359, 497, 312, 295, 222, 151, 133, 111, 90, 87, 87, 61, 61, 57, 46, 43, 40, 23, 23, 23, 20, 19, 22, 19, 18]
2015-03-31T10:00:02-07:00,266,6953,[2599, 1053, 470, 300, 235, 226, 242, 167, 134, 134, 126, 113, 110, 85, 71, 64, 63, 55, 53, 50, 30, 20, 20, 19, 19]
2015-03-31T11:00:02-07:00,285,7384,[4209, 896, 490, 423, 173, 178, 189, 118, 115, 93, 86, 85, 77, 66, 66, 53, 54, 44, 41, 22, 21, 19, 18, 17, 17]
2015-03-31T12:00:02-07:00,335,8208,[4306, 924, 575, 306, 213, 167, 155, 117, 102, 92, 86, 76, 61, 59, 57, 56, 51, 34, 26, 24, 21, 23, 21, 17, 17]
2015-04-07T12:00:02-07:00,317,6454,[1227, 564, 521, 357, 331, 328, 310, 257, 247, 213, 173, 159, 153, 152, 127, 91, 79, 76, 68, 64, 63, 59, 58, 58, 46]
2015-04-07T13:00:02-07:00,313,6046,[1357, 870, 505, 493, 350, 288, 257, 150, 131, 121, 92, 85, 81, 70, 69, 62, 62, 59, 57, 54, 54, 48, 35, 31, 25]
2015-04-07T14:00:02-07:00,295,5549,[1]
2015-04-07T15:00:02-07:00,270,5349,[2475, 781, 446, 172, 100, 93, 88, 78, 76, 66, 58, 49, 49, 48, 42, 42, 41, 40, 26, 25, 23, 20, 20, 18, 16]
